particle,q,rms_over_L,p95_over_L,max_over_L,first_half_rms,second_half_rms
3,125,0.007864744449217613,0.011769703944679433,0.012489282597260655,0.007862185841789377,0.00786255395698473
1,126,0.01062473560565087,0.016985391372446687,0.017419599261882288,0.010622219950717804,0.010619805933963741
3,126,0.016076111839503138,0.021546850386804196,0.02238119228794965,0.016073333088534345,0.01607344424236086
1,127,0.028570558110414614,0.04279258643095792,0.0443891635964762,0.028563616408331424,0.028571364295514934
3,127,0.020953387735157526,0.02723097086991465,0.02822322785227542,0.02095198662851489,0.02095071918016471
1,128,0.04148267829515313,0.055900342354470056,0.05667591033476627,0.041476431325128786,0.04148831287916702
3,128,0.021657442591201177,0.0278580495721241,0.02825733136678773,0.021656542519206654,0.021654236416085278
1,129,0.04787930536379307,0.06003487746613318,0.06057881150354373,0.04787993370680925,0.04788268981253863
3,129,0.018077847657216917,0.023568960877171162,0.024245177710014002,0.018075778357231134,0.01807502240358789
1,130,0.047149654341864876,0.05971645072333458,0.0609137275208275,0.047155781844963864,0.04714928715868557
3,130,0.01079206133923159,0.015265548910077269,0.015874541623583923,0.010789924796678955,0.01079116119946858
1,131,0.03936108273504782,0.05400987009983881,0.05501557276093568,0.03936577051172313,0.03936233151737074
3,131,0.0012541032780987583,0.0019054717416055976,0.002080533298135792,0.001254290089242874,0.0012544335849158893
1,132,0.02526866148932967,0.038609978441991676,0.04126363276830364,0.02526929505472878,0.02527374701280105
3,132,0.00875576783901999,0.012949829930683334,0.013637700029301099,0.008753841132566326,0.008755218922841493
1,133,0.006587888898677079,0.010756654995300263,0.011272040681165992,0.006588184499995068,0.00659428215672014
3,133,0.01672251551439772,0.02228009573811781,0.02311430822849348,0.016720784450842983,0.016721881676617187
1,134,0.013676384914721314,0.02195407074071798,0.02223443695393046,0.013673976573029255,0.013673974917765832
3,134,0.021222122423257408,0.027472750398585544,0.028424923291938835,0.021221783966616455,0.02122142355312677
1,135,0.030987861824214803,0.045522563828075166,0.0464860470200606,0.030981227073711273,0.030991733595292555
3,135,0.02150234384806023,0.027797271651932007,0.02843880768091422,0.021502272378940743,0.02150076548217599
1,136,0.04294863622638205,0.057030676816653005,0.05807185659480663,0.042943351762877335,0.04295632200856142
3,136,0.017519469636818392,0.023098893440152868,0.02385328664297981,0.017518106173666715,0.017517870103776326
1,137,0.048247575181990986,0.059745861788605414,0.06053918743641163,0.048248886014258904,0.048251794698630765
3,137,0.009921929828073666,0.014301746059379842,0.014989717092372665,0.009920383782268885,0.009921538246879507
1,138,0.04638390751322439,0.05957185887574172,0.06058060310128768,0.0463892327856458,0.046383970814444044
3,138,0.0001753744562052196,0.00026395371769720374,0.0003028101644746146,0.00017551763244313915,0.00017520986092500024
1,139,0.03753095271501013,0.052201088964492416,0.053672663184171694,0.0375334018556902,0.03753250171097587
3,139,0.009637880706719991,0.013980264335418555,0.014684420715614994,0.009636668111701236,0.00963886593975684
1,140,0.022562551094687706,0.03504905705019315,0.03789922948817041,0.022560709497676735,0.022567072410949938
3,140,0.01733075380739709,0.02292012924077781,0.02369918178972696,0.017330307896163202,0.017332474646817465
