particle,start_cycle,end_cycle,duration_cycles
1,1301.7678618259472,1309.6215806438338,7.853718817886602
1,1309.6215806438338,1317.5181458260029,7.89656518216907
1,1317.5181458260029,1325.4123794319512,7.89423360594833
1,1325.4123794319512,1333.278958258965,7.866578827013882
1,1333.278958258965,1341.0679568831536,7.78899862418848
1,1341.0679568831536,1348.833475488038,7.765518604884392
1,1348.833475488038,1356.6649152224197,7.8314397343817745
1,1356.6649152224197,1364.5529568449506,7.888041622530864
1,1364.5529568449506,1372.451015278612,7.89805843366139
1,1372.451015278612,1380.330795755899,7.879780477287113
1,1380.330795755899,1388.1533786705745,7.822582914675422
1,1388.1533786705745,1395.903469336226,7.750090665651442
1,1395.903469336226,1403.7151242995046,7.81165496327867
1,1403.7151242995046,1411.5877859157258,7.872661616221194
1,1411.5877859157258,1419.4867970389291,7.899011123203309
1,1419.4867970389291,1427.3754359561576,7.888638917228491
1,1427.3754359561576,1435.2243121397023,7.848876183544689
1,1435.2243121397023,1442.9805313445588,7.756219204856507
1,1442.9805313445588,1450.7732411919862,7.792709847427432
1,1450.7732411919862,1458.625025810547,7.851784618560714
1,1458.625025810547,1466.5211315609583,7.89610575041138
1,1466.5211315609583,1474.4157859933591,7.894654432400785
1,1474.4157859933591,1482.2837076288633,7.867921635504217
1,1482.2837076288633,1490.0758779327593,7.792170303896
1,1490.0758779327593,1497.8392740825486,7.763396149789287
1,1497.8392740825486,1505.6689143443568,7.829640261808208
1,1505.6689143443568,1513.555900090624,7.886985746267101
1,1513.555900090624,1521.4541533114416,7.898253220817651
1,1521.4541533114416,1529.3348124247163,7.88065911327476
1,1529.3348124247163,1537.1598316535553,7.825019228838983
1,1537.1598316535553,1544.9095250802545,7.749693426699196
1,1544.9095250802545,1552.719618332902,7.810093252647448
1,1552.719618332902,1560.5907246398956,7.8711063069936245
1,1560.5907246398956,1568.4896629265506,7.898938286655039
1,1568.4896629265506,1576.378890098745,7.889227172194296
1,1576.378890098745,1584.2296068691342,7.850716770389226
1,1584.2296068691342,1591.987339111271,7.7577322421368535
1,1591.987339111271,1599.7783996785333,7.7910605672623205
1,1599.7783996785333,1607.6283415464295,7.849941867896177
1,1607.6283415464295,1615.5239662792994,7.895624732869919
1,1615.5239662792994,1623.4190021798613,7.895035900561879
1,1623.4190021798613,1631.2881457424546,7.869143562593308
1,1631.2881457424546,1639.0832286467191,7.795082904264518
1,1639.0832286467191,1646.8447474946315,7.7615188479123844
1,1646.8447474946315,1654.6727155994224,7.827968104790898
1,1654.6727155994224,1662.5586643322845,7.885948732862062
1,1662.5586643322845,1670.4570808207131,7.898416488428666
1,1670.4570808207131,1678.3385359335439,7.881455112830736
1,1678.3385359335439,1686.1657875112116,7.8272515776677665
1,1686.1657875112116,1693.915232451831,7.749444940619242
1,1693.915232451831,1701.7238648333837,7.808632381552798
1,1701.7238648333837,1709.5934826232788,7.869617789895074
1,1709.5934826232788,1717.4923288031187,7.898846179839893
1,1717.4923288031187,1725.3820875802385,7.889758777119823
1,1725.3820875802385,1733.234472138262,7.852384558023459
1,1733.234472138262,1740.9937432648899,7.759271126627937
